ax;ay;az;d_row;d_pitch;d_yaw
-1.30296;0.02013;10.08269;2.31875;-174.60625;14.87500
-1.23281;0.01891;10.07903;2.23125;-173.51250;15.79375
-1.26087;0.02196;10.06256;2.14375;-174.91251;14.91875
-1.16815;0.02257;10.05341;2.58125;-175.83125;15.00625
-1.12362;0.06344;10.08940;3.41250;-176.88126;14.78750
-1.11264;0.01464;10.12905;1.96875;-178.10625;15.70625
-1.04737;0.05612;10.10892;3.32500;-179.28751;13.82500
-1.00040;0.05246;10.11136;2.62500;-180.11874;15.57500
-1.01687;-0.00183;10.10343;2.66875;-181.95625;15.48750
-0.95404;0.03416;10.08635;3.28125;-184.05624;14.48125
-0.92232;0.08540;10.13759;2.49375;-185.63126;16.10000
-0.89243;0.03843;10.09123;2.97500;-188.25626;16.27500
-0.82594;0.04941;10.09855;3.19375;-189.74374;14.48125
-0.79666;0.04636;10.12966;3.45625;-190.35625;14.78750
-0.78019;0.05063;10.13454;2.58125;-190.57500;15.61875
-0.71675;0.05002;10.08879;3.45625;-190.88126;15.31250
-0.70577;0.04514;10.12478;3.41250;-190.79375;15.57500
-0.66917;0.02440;10.15162;2.45000;-190.31250;15.09375
-0.59719;0.09699;10.11807;3.10625;-189.35001;15.48750
-0.60695;0.02562;10.11197;2.36250;-188.51875;16.49375
-0.54717;0.05673;10.13515;2.66875;-188.34375;14.43750
-0.51545;0.06771;10.13881;2.14375;-187.81876;16.18750
-0.48251;0.01342;10.14308;2.58125;-187.86250;15.18125
-0.40870;0.09760;10.15162;2.84375;-187.86250;14.43750
-0.39162;0.03721;10.14003;2.14375;-187.25000;16.23125
-0.37881;0.03416;10.13942;2.31875;-188.86874;15.26875
-0.29402;0.08479;10.12966;3.15000;-189.39375;14.78750
-0.30134;0.03538;10.17724;2.49375;-190.18124;16.45000
-0.23424;0.05734;10.15589;3.32500;-191.23125;14.52500
-0.17690;0.10919;10.15162;2.36250;-192.50000;15.66250
-0.16897;0.02562;10.13881;2.62500;-192.45625;14.39375
-0.11529;0.08662;10.14308;3.28125;-194.07500;15.05000
-0.08113;0.08052;10.16199;3.15000;-194.38126;16.40625
-0.06649;0.05917;10.15284;2.84375;-194.60001;15.13750
-0.00427;0.09516;10.17724;3.10625;-194.73125;14.78750
0.03294;0.06100;10.14369;2.75625;-193.63750;15.83750
0.06893;0.06710;10.11807;3.23750;-192.98125;15.35625
0.08723;0.06588;10.14308;2.93125;-191.31876;15.53125
0.12749;0.06954;10.15528;2.23125;-190.79375;14.87500
0.16836;0.07625;10.13454;2.53750;-190.26875;15.31250
0.19520;0.06832;10.12295;2.71250;-189.39375;15.88125
0.26474;0.09028;10.13576;3.10625;-187.73125;14.91875
0.33977;0.10553;10.10160;2.84375;-187.03125;16.01250
0.34953;0.09882;10.13332;3.58750;-187.20625;15.57500
0.41968;0.12322;10.12051;3.76250;-187.07500;14.74375
0.43127;0.10675;10.12783;3.06250;-186.68124;16.14375
0.42761;0.03843;10.15345;3.41250;-187.64375;15.83750
0.50203;0.10126;10.12966;2.71250;-187.29375;15.18125
0.52460;0.06771;10.13332;2.62500;-188.03751;15.31250
0.55632;0.07442;10.13759;2.53750;-188.60625;14.70000
0.61305;0.08174;10.14125;2.97500;-189.04375;15.92500
0.62891;0.09089;10.12844;2.66875;-189.08749;14.56875
0.66734;0.11346;10.08696;2.58125;-188.78125;15.57500
0.70211;0.10614;10.16077;2.14375;-188.21249;14.74375
0.72956;0.05124;10.15833;2.45000;-186.89999;15.35625
0.74359;0.05612;10.15589;2.14375;-184.71249;15.40000
0.83265;0.07137;10.09489;1.44375;-182.91875;15.79375
0.85766;0.11834;10.05768;2.23125;-181.30000;14.87500
0.90890;0.10004;10.03877;2.88750;-179.24374;15.18125
0.95404;0.11224;10.06683;2.88750;-178.10625;15.22500
0.96258;0.09333;10.08086;2.93125;-176.44376;14.78750
0.98698;0.08235;10.08147;2.36250;-174.21249;14.08750
1.06079;0.14884;10.07171;2.66875;-172.33125;15.92500
1.04432;0.06039;10.08940;2.31875;-171.06250;15.13750
1.13338;0.12139;10.10587;2.14375;-170.88750;15.31250
1.13094;0.06954;10.08818;2.36250;-170.40625;15.18125
1.21634;0.13115;10.06012;2.58125;-170.53751;14.00000
1.20963;0.09516;10.05646;2.93125;-170.10001;16.23125
1.23647;0.06344;10.05158;2.45000;-170.01250;15.48750
1.29320;0.13420;10.04975;2.93125;-169.53125;14.91875
1.31882;0.09455;10.06134;1.75000;-169.13750;15.35625
1.33346;0.09821;10.03755;1.88125;-169.05000;14.78750
1.37006;0.10431;10.03206;2.53750;-168.35001;14.48125
1.41886;0.13481;10.05097;2.71250;-166.20625;15.09375
1.43289;0.11895;10.02047;2.88750;-164.85001;15.22500
1.47376;0.10370;10.05646;1.48750;-163.27499;14.56875
1.52134;0.11773;10.00095;1.92500;-160.69376;14.91875
1.55916;0.13115;9.94544;2.49375;-158.37500;14.83125
1.60064;0.13481;9.95032;2.05625;-156.84375;15.31250
1.59149;0.09882;9.99973;2.05625;-154.43750;14.26250
1.67079;0.14762;9.99119;2.31875;-151.85625;15.35625
1.65737;0.11407;10.00400;1.96875;-150.14999;15.70625
1.68726;0.09943;9.98997;1.40000;-147.96249;14.13125
1.77144;0.15250;9.94239;2.01250;-144.89999;16.23125
1.75009;0.10126;9.95886;1.61875;-143.54375;14.70000
1.80316;0.13115;9.98997;1.53125;-142.58125;13.91250
1.81658;0.11102;9.95398;1.70625;-140.04375;16.05625
1.85928;0.14335;9.96191;1.96875;-139.38750;13.82500
1.89771;0.12322;9.93690;2.10000;-138.51250;14.61250
1.89710;0.09638;9.91311;1.70625;-137.06876;14.91875
1.95993;0.15799;9.94910;2.40625;-136.54375;13.91250
1.97579;0.12749;9.95276;1.70625;-134.35625;14.87500
1.99653;0.11956;9.94422;1.83750;-133.61250;14.39375
2.01239;0.11529;9.93446;1.22500;-132.82500;14.87500
2.02276;0.11163;9.90945;1.22500;-130.76875;14.00000
2.05082;0.12871;9.93202;0.70000;-128.45000;14.65625
2.08437;0.11895;9.90884;1.22500;-127.44375;14.48125
2.11914;0.13054;9.92958;0.91875;-125.56250;14.17500
2.14415;0.12139;9.89481;0.96250;-124.46875;14.87500
2.17648;0.14762;9.86797;1.75000;-122.06250;14.39375
2.23748;0.15006;9.82893;1.75000;-119.39375;14.56875
2.24419;0.14518;9.83991;0.87500;-116.90000;15.22500
2.25395;0.13603;9.86614;1.09375;-114.36250;14.13125
2.26981;0.10919;9.88017;0.61250;-112.17500;15.13750
2.27835;0.13420;9.84662;0.52500;-108.23750;14.48125
2.30946;0.14030;9.86736;0.91875;-105.43750;13.78125
2.34728;0.12566;9.85821;1.05000;-103.38125;14.04375
2.35643;0.12078;9.84113;0.65625;-100.53750;13.82500
2.37168;0.11895;9.82649;0.21875;-98.00000;14.30625
2.40584;0.13664;9.82771;0.08750;-96.16250;14.39375
2.45220;0.16592;9.83198;0.96250;-94.50000;13.56250
2.41987;0.10248;9.83625;0.74375;-92.66250;14.35000
2.46562;0.14518;9.81002;0.74375;-90.25625;12.64375
2.49978;0.13664;9.76305;-0.26250;-87.63125;15.48750
2.46440;0.11102;9.80331;0.08750;-85.53125;12.68750
2.52906;0.16836;9.83564;1.26875;-83.21250;14.35000
2.53272;0.14518;9.78501;0.83125;-80.80625;14.43750
2.55224;0.14518;9.85638;-0.74375;-77.91875;12.95000
2.57420;0.10736;9.85333;-1.79375;-75.07500;13.91250
2.56505;0.09943;9.81002;-1.40000;-73.01875;14.56875
2.61873;0.14823;9.79416;-0.56875;-72.18750;13.43125
2.64313;0.14457;9.76122;0.61250;-70.04375;13.56250
2.63947;0.14274;9.76061;0.48125;-68.68750;13.82500
2.68034;0.14762;9.75024;0.43750;-65.40625;13.43125
2.68522;0.13786;9.78135;0.08750;-63.83125;13.43125
2.67241;0.08967;9.80819;-1.40000;-60.81250;13.34375
2.67485;0.10309;9.81429;0.26250;-58.10000;14.35000
2.75232;0.19337;9.71303;0.56875;-56.56875;12.81875
2.74866;0.15006;9.69473;0.04375;-53.28750;13.78125
2.70962;0.09882;9.71852;-1.00625;-50.35625;12.86250
2.81149;0.20618;9.73377;0.30625;-48.73750;12.77500
2.73707;0.10736;9.75390;-0.87500;-44.71250;14.56875
2.75537;0.17080;9.73804;-0.56875;-42.74375;12.29375
2.79868;0.17812;9.70449;-0.74375;-40.42500;13.82500
2.78221;0.10553;9.71547;-1.61875;-37.45000;13.08125
2.82308;0.15921;9.73682;-0.91875;-35.61250;14.13125
2.79502;0.12444;9.72340;-0.96250;-31.67500;13.91250
2.82552;0.15921;9.71974;-0.83125;-29.44375;12.07500
2.83406;0.15128;9.69961;-1.22500;-26.64375;14.08750
2.83894;0.14823;9.70510;-0.78750;-24.19375;11.76875
2.89567;0.20130;9.67765;-1.31250;-22.00625;12.95000
2.82613;0.08967;9.72401;-1.96875;-19.11875;14.26250
2.87127;0.17202;9.72096;-1.18125;-17.19375;11.06875
2.87371;0.15921;9.72218;-2.40625;-13.47500;13.86875
2.84809;0.13969;9.69656;-1.44375;-10.98125;12.25000
2.89628;0.16287;9.68619;-2.01250;-8.13750;12.68750
2.85480;0.11224;9.71181;-2.23125;-4.81250;13.16875
2.90360;0.15311;9.69107;-1.83750;-1.92500;12.68750
2.91275;0.16592;9.67460;-1.96875;0.83125;12.33750
2.91763;0.15860;9.66057;-1.96875;3.15000;13.38750
2.89201;0.12993;9.70205;-2.36250;5.64375;12.20625
2.92922;0.18971;9.69656;-2.27500;8.18125;12.20625
2.88530;0.10919;9.68497;-2.53750;10.89375;13.12500
2.94081;0.20496;9.68131;-1.88125;12.86250;12.07500
2.89323;0.12749;9.70937;-2.88750;16.18750;13.38750
2.92617;0.15372;9.67521;-2.45000;17.80625;11.94375
2.91153;0.16714;9.68497;-2.75625;20.47500;12.99375
2.91031;0.13176;9.69717;-2.58125;24.50000;12.11875
2.96338;0.18483;9.69595;-2.18750;26.51250;12.77500
2.87859;0.12078;9.68619;-2.40625;28.70000;13.12500
2.91763;0.17080;9.66606;-2.40625;30.49375;10.80625
2.92556;0.17751;9.68619;-2.49375;33.46875;12.90625
2.88530;0.11651;9.72401;-3.32500;37.10000;12.68750
2.90116;0.15372;9.65996;-2.75625;39.90000;12.16250
2.90787;0.13176;9.65203;-2.93125;42.13125;12.20625
2.90604;0.17507;9.70266;-3.36875;45.10625;12.51250
2.88103;0.15067;9.71425;-3.63125;48.51875;13.21250
2.85968;0.13359;9.71852;-3.41250;52.28125;11.15625
2.90726;0.15860;9.69168;-3.15000;55.12500;11.94375
2.89079;0.16836;9.69473;-3.36875;57.75000;12.90625
2.84748;0.11590;9.69778;-3.76250;60.24375;12.46875
2.89262;0.17263;9.70205;-3.28125;62.51875;11.24375
2.83040;0.13298;9.69107;-3.67500;64.88125;13.03750
2.84992;0.16592;9.72218;-3.36875;66.80625;10.63125
2.86151;0.16775;9.70815;-4.11250;69.43125;12.20625
2.79502;0.10980;9.74536;-3.98125;72.27500;12.33750
2.86456;0.17263;9.68619;-3.54375;73.67500;11.11250
2.80783;0.12505;9.69900;-4.15625;78.18125;12.95000
2.80417;0.13725;9.74658;-3.36875;81.24375;10.58750
2.80844;0.17080;9.72584;-4.11250;83.69375;12.90625
2.73829;0.11407;9.72889;-4.33125;86.10000;11.72500
2.77489;0.15555;9.72889;-4.20000;88.11250;10.67500
2.76330;0.14762;9.73987;-4.20000;89.77500;12.55625
2.73463;0.12871;9.70937;-4.02500;92.31250;11.81250
2.73829;0.18666;9.75085;-3.50000;94.93750;10.15000
2.72060;0.12566;9.76183;-4.63750;97.82500;13.16875
2.68583;0.11895;9.76305;-4.55000;99.83750;10.89375
2.71633;0.15982;9.71242;-4.41875;102.41875;11.02500
2.65716;0.13725;9.73987;-4.76875;105.56875;10.89375
2.69620;0.17751;9.73682;-4.85625;107.75625;10.93750
2.62483;0.10919;9.76427;-5.07500;110.33750;12.16250
2.62056;0.15128;9.76061;-4.59375;111.51875;10.80625
2.67729;0.20374;9.72096;-4.06875;114.10000;11.37500
2.58274;0.12566;9.76000;-4.28750;117.03125;13.12500
2.60958;0.15433;9.79538;-4.55000;119.43750;10.06250
2.59677;0.15799;9.77342;-4.76875;121.80000;12.25000
2.50893;0.12627;9.78013;-4.11250;123.63750;10.89375
2.56749;0.18178;9.76488;-4.76875;125.56250;10.80625
2.48209;0.07808;9.81734;-5.73125;128.58125;10.36875
2.50405;0.14457;9.82039;-5.64375;131.55624;10.50000
2.47965;0.15616;9.85699;-5.73125;134.44376;11.41875
2.42536;0.06710;9.75878;-6.12500;137.06876;12.03125
2.42048;0.16287;9.81307;-5.11875;138.64375;9.62500
2.44183;0.15799;9.83076;-6.03750;140.83125;11.90000
2.38937;0.14762;9.84601;-5.16250;142.62500;11.59375
2.37473;0.14335;9.85394;-5.42500;145.42500;9.27500
2.34118;0.13908;9.85028;-6.21250;148.00626;11.33125
2.31861;0.10736;9.85150;-5.73125;150.19376;10.98125
2.31373;0.15128;9.81978;-4.81250;151.76875;10.10625
2.28994;0.13237;9.87712;-6.34375;155.44376;11.37500
2.23260;0.09455;9.86370;-5.60000;157.01875;9.97500
2.21247;0.12688;9.90091;-5.81875;160.25626;11.50625
2.19173;0.10004;9.89725;-5.73125;161.70000;10.06250
2.18624;0.18056;9.87590;-5.38125;163.93124;11.11250
2.11243;0.10553;9.86065;-5.60000;165.50626;11.50625
2.14964;0.16714;9.90945;-5.60000;167.91251;9.31875
2.13561;0.13725;9.90152;-5.64375;169.44376;11.85625
2.06424;0.09516;9.91555;-6.43125;171.32500;11.02500
2.07827;0.15860;9.90457;-6.38750;173.33749;9.36250
2.02764;0.11407;9.94422;-6.82500;175.08749;10.63125
2.02703;0.11041;9.93690;-6.16875;177.18750;9.88750
1.98555;0.09211;9.89969;-5.86250;178.80624;11.59375
1.92150;0.14091;9.94666;-6.03750;180.20625;9.27500
1.94468;0.14701;9.97960;-6.25625;181.16875;10.15000
1.86721;0.08601;9.95459;-6.65000;182.74374;12.25000
1.89039;0.18666;9.94788;-5.68750;183.48750;9.36250
1.84830;0.13664;9.96679;-5.77500;184.31876;10.93750
1.81414;0.10309;10.00034;-6.78125;186.15625;10.76250
1.80499;0.13603;9.94910;-6.51875;187.25000;9.80000
1.73972;0.10065;9.99790;-6.95625;189.91875;10.76250
1.71349;0.07259;9.98448;-6.03750;192.19376;9.80000
1.67567;0.11529;9.98021;-6.25625;193.68124;11.06875
1.62321;0.11468;10.02169;-6.65000;196.61250;10.15000
1.60857;0.07747;10.01132;-7.00000;198.58125;10.41250
1.61406;0.17202;10.03877;-6.30000;199.54375;9.58125
1.54696;0.06222;10.00827;-7.21875;202.08125;11.15625
1.50853;0.11163;10.00522;-5.86250;204.13750;9.40625
1.53842;0.16714;9.98753;-7.17500;205.84375;10.10625
1.46705;0.08235;10.00949;-6.86875;207.55000;10.63125
1.40849;0.10919;10.07415;-6.86875;209.03751;9.97500
1.41642;0.11529;10.04670;-6.86875;209.43124;10.06250
1.34993;0.09211;10.05707;-6.69375;211.57500;10.41250
1.30418;0.09760;10.06256;-7.13125;213.32500;10.06250
1.31028;0.12261;10.05707;-7.04375;214.02499;8.88125
1.23891;0.09882;10.08269;-7.48125;215.60001;10.98125
1.21512;0.08601;10.08879;-7.17500;215.95000;10.23750
1.19560;0.12322;10.07476;-7.39375;216.86874;9.45000
1.18523;0.14579;10.08452;-6.43125;216.86874;9.45000
1.14192;0.07869;10.07232;-8.40000;217.52499;10.85000
1.07665;0.10126;10.08025;-7.17500;217.30624;9.66875
1.05347;0.09455;10.08574;-7.35000;218.00626;10.06250
1.02907;0.11956;10.10709;-6.91250;219.05624;10.32500
0.97051;0.09028;10.07293;-6.95625;220.06250;10.06250
0.96258;0.10736;10.05951;-7.39375;221.20000;9.71250
0.89121;0.09638;10.11807;-7.78750;222.20625;9.75625
0.83692;0.06222;10.12112;-7.61250;223.86874;9.58125
0.84058;0.09272;10.10099;-7.83125;224.48125;9.80000
0.79971;0.09577;10.08574;-7.26250;226.27499;10.50000
0.74847;0.07320;10.04487;-7.08750;227.54375;9.80000
0.75945;0.12200;10.05951;-7.39375;229.16251;9.40625
0.67405;0.08052;10.10831;-7.39375;230.43124;10.23750
0.64782;0.08479;10.11807;-7.91875;231.70000;8.44375
0.69540;0.18666;10.05585;-8.79375;234.10625;10.36875
0.61732;-0.00244;10.18517;-9.27500;235.11250;10.63125
0.55388;0.10553;10.12478;-7.74375;233.93124;8.13750
0.51606;0.10065;10.06012;-7.48125;234.93750;10.80625
0.46177;0.07320;10.09184;-7.13125;234.10625;9.36250
0.45567;0.14640;10.14857;-7.56875;234.36874;8.53125
0.38857;0.04636;10.13576;-7.61250;234.32500;10.85000
0.32391;0.04758;10.13088;-7.91875;234.23750;10.63125
0.33367;0.12688;10.12539;-7.08750;232.70625;9.36250
0.29158;0.09394;10.14186;-7.08750;231.96249;9.97500
0.28914;0.10553;10.15467;-7.74375;232.26875;10.23750
0.17934;0.01098;10.13210;-7.87500;232.53125;8.61875
0.16287;0.08479;10.14064;-7.70000;233.01250;10.19375
0.09089;0.04026;10.14186;-7.70000;233.23125;10.28125
0.04941;0.06649;10.11929;-7.56875;234.14999;9.23125
0.04270;0.10309;10.13454;-7.74375;235.20000;10.76250
-0.00610;0.04392;10.10953;-7.35000;236.68750;9.36250
-0.01586;0.09699;10.11563;-7.56875;237.47501;9.80000
-0.08052;0.05490;10.12600;-7.17500;237.78125;10.36875
-0.13054;0.05063;10.18029;-7.74375;238.21875;9.49375
-0.15372;0.05978;10.13149;-7.96250;239.18124;9.45000
-0.14396;0.09699;10.16016;-8.22500;238.43750;11.15625
-0.22936;0.07381;10.11014;-7.56875;237.82500;9.71250
-0.25254;0.07686;10.11807;-7.17500;237.56250;10.19375
-0.32147;0.04453;10.17358;-8.00625;237.34375;8.88125
-0.30744;0.09028;10.17053;-7.70000;236.11874;8.96875
-0.40992;0.02989;10.16138;-8.18125;235.37500;10.85000
-0.39528;0.08723;10.13210;-7.74375;234.19376;8.96875
-0.43066;0.08784;10.14918;-7.74375;234.10625;10.50000
-0.52216;0.04514;10.16260;-7.26250;233.53751;10.71875
-0.52338;0.05612;10.14857;-7.48125;231.96249;9.49375
-0.54595;0.06710;10.15345;-7.52500;232.18124;10.36875
-0.59292;0.04575;10.16870;-7.65625;232.88126;10.58750
-0.65575;0.04941;10.10587;-7.78750;232.70625;9.58125
-0.66795;0.06283;10.11319;-7.87500;233.58125;9.97500
-0.72407;0.02989;10.10831;-7.35000;233.18750;9.62500
-0.74298;0.08479;10.13393;-7.61250;233.10001;9.31875
-0.81496;0.01647;10.16443;-7.83125;233.58125;9.80000
-0.83814;0.05429;10.12112;-7.70000;232.79375;9.75625
-0.83570;0.05734;10.10160;-7.74375;232.18124;9.88750
-0.90890;0.00854;10.06927;-6.78125;231.83125;10.54375
-0.93147;0.06527;10.12539;-7.65625;230.82500;10.19375
-0.99918;0.01830;10.12783;-7.26250;229.77499;9.23125
-0.99003;0.04026;10.12478;-7.78750;229.68750;10.45625
-1.07238;0.01708;10.12722;-8.05000;227.06250;10.80625
-1.10715;0.02135;10.09611;-7.56875;225.35625;9.49375
-1.10654;0.04575;10.09245;-7.08750;224.39375;9.18750
-1.16144;0.04514;10.10587;-7.65625;222.73125;10.28125
-1.21085;0.01952;10.12112;-7.96250;220.36874;10.10625
-1.22732;0.02745;10.11258;-6.95625;218.83749;9.80000
-1.25599;0.03904;10.06012;-7.08750;218.13750;10.32500
-1.30723;0.01952;10.07110;-7.43750;217.04375;10.71875
-1.33651;0.05002;10.07293;-7.13125;216.38750;9.14375
-1.34505;0.04697;10.04060;-7.17500;216.08125;11.41875
-1.41581;0.03355;10.01071;-6.82500;215.60001;9.01250
-1.43106;0.04636;10.05890;-8.13750;215.77499;9.88750
-1.50060;0.00427;10.05524;-7.35000;215.60001;11.11250
-1.51280;0.03355;10.06195;-6.86875;214.24374;10.06250
-1.53354;0.02684;10.03145;-7.52500;213.89375;10.06250
-1.59149;0.00976;10.01437;-8.00625;213.50000;10.85000
-1.61650;-0.00793;10.05829;-7.39375;212.45000;9.10000
-1.63297;0.03782;10.01071;-6.47500;209.82500;11.20000
-1.69214;0.01098;10.04182;-7.91875;207.50626;9.10000
-1.70251;0.02440;10.00217;-7.21875;205.66875;10.10625
-1.76107;0.01952;10.04487;-8.09375;204.75000;9.58125
-1.76229;0.02501;9.99790;-5.68750;201.42500;10.19375
-1.82634;0.00610;10.01376;-7.56875;200.24374;10.76250
-1.82024;0.02684;10.01742;-6.86875;198.58125;10.67500
-1.85440;0.00183;10.00400;-7.08750;196.83125;10.63125
-1.90686;-0.02745;10.00766;-6.03750;194.29375;10.45625
-1.90015;0.06588;9.98875;-6.91250;192.76250;9.97500
-1.97762;-0.00854;10.01132;-7.83125;191.84375;10.10625
-1.97518;-0.00244;9.97106;-5.68750;189.56876;10.06250
-1.99287;0.06039;9.97960;-5.77500;186.98750;11.37500
-2.07034;-0.02745;9.96313;-8.09375;187.38126;10.28125
-2.04106;0.06405;9.97838;-5.11875;184.58125;9.62500
-2.10389;-0.00366;9.92348;-7.48125;184.84375;10.58750
-2.14903;-0.03111;9.93934;-6.16875;182.83125;10.41250
-2.16611;0.02562;9.93873;-6.34375;181.95625;9.80000
-2.17465;0.00061;9.90762;-6.51875;180.77499;11.50625
-2.23931;-0.03050;9.93385;-7.56875;179.55000;10.10625
-2.21064;0.05307;9.88871;-5.25000;176.57500;9.58125
-2.26127;-0.01220;9.89359;-8.13750;177.49374;11.28750
-2.31434;-0.00183;9.92043;-5.64375;172.28751;10.10625
-2.28567;0.04331;9.88505;-6.60625;171.54375;11.81250
-2.38022;-0.01159;9.90762;-6.91250;169.35625;9.75625
-2.35521;0.02257;9.85455;-5.07500;166.38126;10.67500
-2.41011;-0.00122;9.92165;-7.08750;165.24374;11.37500
-2.40584;0.02013;9.91128;-6.03750;161.96249;10.36875
-2.43817;0.01037;9.85394;-6.21250;159.77499;11.72500
-2.48209;-0.06588;9.84723;-6.51875;158.50626;10.85000
-2.48209;0.03599;9.85150;-4.46250;155.48750;9.62500
-2.51137;0.00732;9.83930;-6.21250;153.82500;12.11875
-2.54797;-0.01830;9.87712;-6.47500;151.59375;10.50000
-2.54736;-0.00427;9.79843;-6.12500;147.61250;11.76875
-2.55895;-0.03050;9.83381;-6.56250;145.60001;11.37500
-2.59128;0.03233;9.83137;-4.33125;142.58125;10.85000
-2.63947;-0.03050;9.82771;-6.60625;140.65625;11.63750
-2.65167;0.00427;9.84601;-4.81250;138.20625;10.06250
-2.65655;-0.00305;9.77647;-5.55625;136.58749;11.81250
-2.69376;-0.03111;9.83808;-6.82500;135.23125;11.15625
-2.68583;0.02501;9.78135;-4.50625;131.99374;11.81250
-2.74378;-0.03965;9.80636;-7.39375;131.86250;10.76250
-2.70718;0.01769;9.76183;-3.32500;127.26875;11.02500
-2.76696;-0.03477;9.79111;-6.60625;126.21875;10.80625
-2.77062;-0.00732;9.79111;-3.89375;122.76250;11.90000
-2.77001;-0.02745;9.79477;-6.38750;122.41250;11.94375
-2.79624;-0.01464;9.80087;-4.02500;119.56875;10.93750
-2.81271;0.00244;9.76549;-5.51250;117.46875;11.72500
-2.84138;-0.02318;9.76976;-4.76875;114.49375;11.37500
-2.83894;-0.00122;9.75634;-5.03125;112.74375;10.98125
-2.87066;-0.01830;9.73682;-4.81250;110.68750;12.07500
-2.89262;-0.00061;9.76244;-5.03125;108.23750;11.24375
-2.91519;-0.03843;9.73438;-4.63750;105.83125;11.02500
-2.90421;0.00732;9.76000;-3.85000;102.90000;11.55000
-2.93044;-0.02928;9.67765;-7.74375;101.67500;11.33125
-2.94691;-0.05734;9.74902;-2.10000;95.41875;11.15625
-2.93837;-0.00915;9.69900;-4.15625;94.71875;12.03125
-2.98717;-0.07320;9.74414;-5.29375;93.10000;11.15625
-2.94142;0.02196;9.68985;-1.40000;88.41875;11.90000
-3.00913;-0.05551;9.72645;-7.00000;88.90000;12.29375
-3.00913;-0.03721;9.73316;-3.85000;84.78750;10.98125
-2.96826;0.01403;9.68009;-3.76250;81.94375;12.77500
-3.05488;-0.07686;9.74902;-5.42500;81.24375;12.46875
-3.01401;-0.00366;9.69717;-2.10000;75.86250;11.46250
-3.03597;0.00366;9.69229;-4.68125;74.55000;12.81875
-3.07379;-0.04453;9.74048;-2.36250;70.00000;11.02500
-3.01645;-0.00549;9.68863;-3.23750;67.72500;12.51250
-3.10124;-0.05795;9.72035;-5.07500;67.11250;12.42500
-3.04207;-0.00610;9.69046;-2.14375;61.99375;11.15625
-3.06281;-0.01830;9.69961;-3.76250;61.64375;13.08125
-3.10978;-0.06405;9.72157;-3.67500;58.45000;12.29375
-3.06891;0.01098;9.68375;-2.58125;55.12500;10.98125
-3.06891;-0.01830;9.67521;-4.11250;53.81250;12.86250
-3.09697;-0.03111;9.70266;-3.98125;50.57500;13.03750
-3.09941;-0.01586;9.68680;-2.71250;48.51875;12.51250
-3.12015;-0.02867;9.70449;-2.31875;43.26875;11.81250
-3.09575;-0.01586;9.65874;-3.01875;41.12500;12.90625
-3.11283;-0.02562;9.70937;-3.32500;38.50000;11.63750
-3.11039;0.00183;9.68253;-3.19375;36.00625;11.90000
-3.10612;-0.03111;9.68863;-3.10625;33.81875;12.99375
-3.13357;-0.07198;9.63800;-3.32500;32.06875;12.29375
-3.12503;-0.02379;9.65508;-1.31250;28.26250;11.94375
-3.09880;0.00610;9.69107;-2.80000;26.64375;12.99375
-3.11527;-0.04453;9.70876;-2.62500;23.80000;13.47500
-3.11588;-0.01891;9.71608;-3.01875;21.87500;11.20000
-3.10551;0.02196;9.65447;-1.05000;18.63750;13.95625
-3.14821;-0.08540;9.69595;-2.84375;15.61875;11.24375
-3.08416;0.03660;9.64654;-0.91875;12.42500;13.34375
-3.16407;-0.09638;9.71486;-4.37500;12.16250;13.69375
-3.11466;-0.02135;9.67643;-0.17500;6.82500;11.81250
-3.09453;-0.00061;9.67521;-2.40625;5.25000;13.03750
-3.09575;-0.05612;9.68985;-1.70625;1.92500;13.95625
-3.11039;-0.02013;9.71547;-1.40000;-1.13750;12.46875
-3.07318;0.01891;9.67460;-1.00625;-4.59375;14.26250
-3.12991;-0.07503;9.72645;-3.71875;-5.55625;12.99375
